area,businessScope,companyController,companyName,issuingAuthority,legalRepresentative,license,licenseDate,qualityRepresentative,registrationAddress,repositoryAddress,validTillDate
新洲区,处方药(禁止类除外)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗外)***,杨光,武汉隆泰益丰大药房连锁有限公司阳逻店,武汉市新洲区市场监督管理局,***,鄂CB0279769,20170622,郭琴,武汉市新洲区阳逻街平江东路513号,,2020-12-27
经济技术开发区（汉南区）,处方药（不含禁止类）、非处方药：中成药、化学药制剂、抗生素制剂、生化药品、生物制品（不含疫苗）（含冷藏药品）***,朱小军,武汉哈瑞医药有限公司众康大药房,武汉经济技术开发区（汉南区）行政审批局,***,鄂DB0274143,20170622,刘梅,武汉经济技术开发区周公村周公正街13号,无,2020-11-12
蔡甸区,处方药(禁止类除外)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗外)***,黄华,武汉福康大药房零售连锁有限公司祥泰药店,武汉市蔡甸区食品药品监督管理局,,鄂CB0278634,20170622,王剑芬,武汉市蔡甸区玉贤镇福兴路5-7号,,2019-09-15
洪山区,处方药(不含禁止类)、非处方药、中药饮片;中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(不含疫苗)。（含冷藏冷冻药品）***,赵艳,武汉为民天寿大药房有限公司团结店,武汉市洪山区行政审批局,——,鄂CB0276800,20170621,吴娟娟,武汉市洪山区和平乡徐东村新绿美地5-17,由武汉为民天寿大药房有限公司统一配送,2022-06-20
蔡甸区,处方药(禁止类除外)、非处方药、中药饮片;中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗外)***,许爱云,武汉福康大药房零售连锁有限公司新农药店,武汉市蔡甸区行政审批局,***,鄂CB0278777,20170623,章艳玲,武汉市蔡甸区新农街汉新北街25附9号,由武汉福康大药房零售连锁有限公司统一配送,2019-12-14
武昌区,处方药、非处方药（甲类、乙类）：中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗)、含冷藏药品***,秦瑜,好药师大药房连锁有限公司涂家岭店,武汉市武昌区行政审批局,——,鄂CB0275226,20170623,代瑞雪,武昌区中南路街涂家岭1号,由好药师大药房连锁有限公司统一配送,2020-02-27
硚口区,处方药(不含禁止类)、非处方药、中药饮片;中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(不含疫苗)。（含冷藏冷冻药品）***,赵次玲,湖北益丰大药房连锁有限公司武汉同馨花园分...,武汉市硚口区行政审批局,———,鄂CB0276801,20170622,邓定洪,武汉市硚口区解放大道586号同馨花园二期25栋1层1号16、17号商铺,湖北益丰大药房连锁有限公司配送,2022-06-21
经济技术开发区（汉南区）,处方药（不含禁止类）、非处方药：中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品（不含疫苗）（含冷藏药品）***,秦瑜,好药师大药房连锁有限公司联投金港店,武汉经济技术开发区（汉南区）行政审批局,***,鄂CB0276803,20170623,曹永萍,武汉经济技术开发区博学路6号联投金色港湾项目的商业部分A-E栋配套商业楼C栋1层03、04号商铺,由好药师大药房连锁有限公司统一配送,2022-06-22
硚口区,处方药(禁止类除外)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、除冷藏冷冻药品外***,丁虹,武汉永仁堂大药房连锁有限公司水厂药店,武汉市硚口区行政审批局,———,鄂CB0273457,20170623,付巧敏,武汉市硚口区解放大道180号1层,武汉永仁堂大药房连锁有限公司配送,2020-12-01
硚口区,处方药(禁止类除外)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、除冷藏冷冻药品外***,丁虹,武汉永仁堂大药房连锁有限公司九都府药店,武汉市硚口区行政审批局,———,鄂CB0273516,20170623,张晶晶,武汉市硚口区解放大道239号1栋商铺1层108号,武汉永仁堂大药房连锁有限公司配送,2021-01-18
硚口区,处方药(禁止类除外)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、除冷藏冷冻药品外***,丁虹,武汉永仁堂大药房连锁有限公司汉西药店,武汉市硚口区行政审批局,———,鄂CB0273458,20170623,罗伶俐,武汉市硚口区汉西路84号1单元1层,武汉永仁堂大药房连锁有限公司配送,2020-12-01
东湖新技术开发区,处方药(禁止类除外)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗外)***,赵冬枝,湖北中联大药房连锁有限公司光谷软件园路分...,武汉东湖新技术开发区食品药品监督管理局,**,鄂CB0270802,20170623,袁菲菲,武汉东湖新技术开发区关山一路1号蓝域拿铁公寓第9幢一层,由湖北中联大药房连锁有限公司统一配送,2019-12-29
东湖新技术开发区,处方药(禁止类除外)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗外)***,赵冬枝,湖北中联大药房连锁有限公司高新二路分店,武汉东湖新技术开发区食品药品监督管理局,**,鄂CB0270860,20170623,陈轶,武汉东湖新技术开发区关南工业园10号、11号楼一楼,由湖北中联大药房连锁有限公司统一配送,2020-09-05
东湖新技术开发区,处方药(禁止类除外)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗外)***,赵冬枝,湖北中联大药房连锁有限公司关南分店,武汉东湖新技术开发区食品药品监督管理局,宋燕燕,鄂CB0270861,20170623,徐海涛,武汉市东湖开发区关山一路以东（沃尔玛超市内）,由湖北中联大药房连锁有限公司统一配送,2020-09-05
汉阳区,处方药(不含禁止类)、非处方药、中药饮片;中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(不含疫苗)。（含冷藏药品）***,唐雪芳,武汉康安源大药房有限公司,武汉市汉阳区食品药品监督管理局,唐雪芳,鄂DA0276802,20170623,兰娅玲,武汉市汉阳区车友路和康达街交叉口名士华府D栋1层4号,***,2022-06-22
东湖新技术开发区,处方药(禁止类除外)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗外)***,赵冬枝,湖北中联大药房连锁有限公司光谷分店,武汉东湖新技术开发区食品药品监督管理局,宋燕燕,鄂CB0270859,20170623,罗会,武汉市东湖新技术开发区珞瑜路光谷世界城三楼家乐福超市内,由湖北中联大药房连锁有限公司统一配送,2020-09-05
硚口区,处方药(禁止类除外)、非处方药、中药饮片;中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(不含疫苗)。（含冷藏冷冻药品）***,张长辉,武汉健康人大药房有限公司长酒分店,武汉市硚口区行政审批局,———,鄂CB0274298,20170623,杨彩萍,武汉市硚口区解放大道361号（新1129号）主楼1楼A段西头-03,武汉健康人大药房有限公司配送,2020-12-30
武昌区,处方药(禁止类除外)、非处方药、中药饮片;中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗外)***,赵艳,武汉为民天寿大药房有限公司小东门店,武汉市武昌区食品药品监督管理局,,鄂CB0275622,20170623,王秋华,武昌区忠孝门小区4栋1层2号,,2021-04-05
蔡甸区,处方药(不含禁止类)、非处方药、中药饮片;中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(不含疫苗)。（含冷藏冷冻药品）***,秦瑜,好药师大药房连锁有限公司均大店,武汉市蔡甸区行政审批局,***,鄂CB0278726,20170626,邓荣华,武汉市蔡甸区沌口小区工业区11号地2号综合楼,由好药师大药房连锁有限公司统一配送,2021-01-03
武昌区,处方药、非处方药（甲类、乙类）：中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、不含冷藏药品***,朱孝娥,武汉海王星辰医药连锁有限公司解放路店,武汉市武昌区行政审批局,——,鄂CB0275585,20170623,朱超萍,武汉市武昌区解放路267号,由武汉海王星辰医药连锁有限公司统一配送,2020-12-15
武昌区,处方药、非处方药（甲类、乙类）：中成药、化学药制剂、抗生素制剂、生化药品、不含冷藏药品***,丁虹,武汉永仁堂大药房连锁有限公司粮道街分店,武汉市武昌区行政审批局,倪成军,鄂CB0275591,20170626,吴玉霞,武昌区云架桥49-59号丙单元1层1室,由武汉永仁堂大药房连锁有限公司配送,2020-12-30
蔡甸区,处方药(不含禁止类)、非处方药、中药饮片;中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(不含疫苗)。（含冷藏冷冻药品）***,杨芬,老百姓大药房连锁（湖北）有限公司武汉蔡甸...,武汉市蔡甸区行政审批局,***,鄂CB0276429,20170626,刘杰,武汉市蔡甸区大集街东方夏威夷国际花园8幢1层1号商铺,由老百姓大药房连锁（湖北）有限公司统一配送,2021-08-15
武昌区,处方药、非处方药（甲类、乙类）：中成药、化学药制剂、抗生素制剂、生化药品、生物制品（除疫苗）、含冷藏药品******,杨芬,老百姓大药房连锁（湖北）有限公司武汉华锦...,武汉市武昌区行政审批局,——,鄂CB0275419,20170626,武朝弟,武昌区南湖华锦花园三期华锦花园春天故事324栋1单元1-2层2、7、8室,由老百姓大药房连锁（湖北）有限公司统一配送,2019-10-20
武昌区,处方药、非处方药（甲类、 乙类）：中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(除疫苗外)、含冷藏药品***,杨芬,老百姓大药房连锁（湖北）有限公司武汉司门...,武汉市武昌区行政审批局,--,鄂CB0275443,20170626,高国骁,武昌区解放路456号,由老百姓大药房连锁（湖北）有限公司统一配送,2019-10-20
经济技术开发区（汉南区）,处方药（不含禁止类）、非处方药：中成药、化学药制剂、抗生素制剂、生化药品、生物制品（不含疫苗）（含冷藏药品）***,刘露,武汉同仁美康大药房有限公司观澜高尔夫店,武汉经济技术开发区（汉南区）行政审批局,***,鄂CB0270653,20170626,邹红波,武汉经济技术开发区观澜御苑C地块6栋1单元1层（3）商室、（4）商室,由武汉同仁美康大药房有限公司统一配送,2022-06-25
经济技术开发区（汉南区）,处方药（不含禁止类）、非处方药：中成药、化学药制剂、抗生素制剂、生化药品、生物制品（不含疫苗）（含冷藏药品）***,刘露,武汉同仁美康大药房有限公司奥林花园店,武汉经济技术开发区（汉南区）行政审批局,***,鄂CB0270646,20170626,谷艳,武汉经济技术开发区沌阳街新民社区14-15栋,由武汉同仁美康大药房有限公司统一配送,2022-06-25
汉阳区,处方药(不含禁止类)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、生物制品(不含疫苗)。（含冷藏药品）***,刘露,武汉同仁美康大药房有限公司惠民苑店,武汉市汉阳区食品药品监督管理局,肖红波,鄂CA0276805,20170626,朱绍云,武汉市汉阳区黄金口五村特1号汉阳黄金口惠民苑二期27栋1层103室,由武汉同仁美康大药房有限公司统一配送,2022-06-25
经济技术开发区（汉南区）,处方药（不含禁止类）、非处方药：中成药、化学药制剂、抗生素制剂、生化药品、生物制品（不含疫苗）（含冷藏药品）***,刘露,武汉同仁美康大药房有限公司第二十一分店,武汉经济技术开发区（汉南区）行政审批局,***,鄂CB0276556,20170626,邱小红,武汉经济技术开发区19R2地块东本双限房一期工程1栋1层1商号,由武汉同仁美康大药房有限公司统一配送,2022-06-25
经济技术开发区（汉南区）,处方药（不含禁止类）、非处方药：中成药、化学药制剂、抗生素制剂、生化药品、生物制品（不含疫苗）（含冷藏药品）***,刘露,武汉同仁美康大药房有限公司周公店,武汉经济技术开发区（汉南区）行政审批局,***,鄂CB0270612,20170626,梁锐,武汉经济技术开发区沌口街周公正街40-1号,由武汉同仁美康大药房有限公司统一配送,2022-06-25
汉阳区,处方药(不含禁止类)、非处方药;中成药、化学药制剂、抗生素制剂、生化药品、生物制品(不含疫苗)（含冷藏药品）***,余建新,湖北智仁大药房有限公司绿地广场店,武汉市汉阳区食品药品监督管理局,***,鄂CB0276423,20170626,张群艳,武汉市汉阳区江城大道366号绿地新都会6栋1-2层商11,***,2021-08-14
东西湖区,处方药(不含禁止类)、非处方药、中药饮片;中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品(不含疫苗)。（不含冷藏冷冻药品）***,王喜丰,武汉市走马岭普康大药房有限公司市场路店,武汉市东西湖区食品药品监督管理局,***,鄂DB0276804,20170626,周佳黎,武汉市东西湖区走马岭东西湖大道3950号（13）,***,2022-06-25
